Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Fujian/17/2017,Epi971077,2017-02-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human,unknown
A/Guangdong/17SF033/2017,Epi1013226,2017-02-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Human,unknown
A/Taiwan/S02076/2013,Epi452261,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human,unknown
A/Beijing/1-A/2013,Epi447830,2013-04-12,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Human,unknown
A/Fujian/4/2013,Epi509106,2013-05-02,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.33,2018.22,2013-05-02,Human,unknown
A/Zhejiang/20/2013,Epi477403,2013-04-24,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,unknown
A/duck/Anhui/SC702/2013,Epi457734,2013-04-16,unknown,China,Anhui,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Duck,unknown
A/chicken/Jiangsu/S002/2013,Epi457870,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,unknown
A/chicken/Jiangsu/SC537/2013,Epi457846,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,unknown
A/wildpigeon/Jiangsu/SD001/2013,Epi457614,2013-04-17,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-17,Other Avian,unknown
A/Fujian/3/2013,Epi509099,2013-04-29,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-29,Human,unknown
A/Nanjing/5/2013,Epi460776,2013-04-25,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human,unknown
A/chicken/Jiangsu/SC035/2013,Epi457862,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,unknown
A/Nanjing/7/2013,Epi497919,2013-04-13,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-13,Human,unknown
A/homingpigeon/Jiangsu/SD184/2013,Epi457638,2013-04-20,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.30,2018.22,2013-04-20,Other Avian,unknown
A/Anhui/3/2013,Epi447633,2013-04-21,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-21,Human,unknown
A/Chicken/Guangdong/3640,Epi576577,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken,unknown
A/Environment/Guangdong-Guangzhou/XN01070/2013,Epi627602,2013-05-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.36,2018.22,2013-05-13,Environment,unknown
A/Guizhou/1502/2014,Epi510002,2014-01-08,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human,Aa: Np: A284t;
A/chicken/Zhejiang/S4071/2013,Epi1090654,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken,Aa: Np: T396a;
A/Silkiechicken/Shaoxing/5235,Epi583152,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Chicken/Shaoxing/5087,Epi583096,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Silkiechicken/HuZhou/4213,Epi583045,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4045,Epi582938,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/chicken/Zhejiang/S4008/2013,Epi1090630,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken,unknown
A/chicken/Zhejiang/S4168/2013,Epi1090678,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken,unknown
A/chicken/Zhejiang/S4079/2013,Epi1090662,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken,unknown
A/Chicken/Shaoxing/5086,Epi583089,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Zhejiang/22/2013,Epi477411,2013-10-14,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2013.78,2018.22,2013-10-14,Human,unknown
A/Zhejiang/DTID-ZJU10/2013,Epi477449,2013-10-14,unknown,China,Zhejiang,Shanghai Zhijiang Biotechnology Co.ltd,unknown,unknown,unknown,2013.78,2018.22,2013-10-14,Human,unknown
A/Chicken/Shaoxing/5186,Epi583123,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Zhejiang/4/2014,Epi628353,2014-01-11,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-11,Human,unknown
A/Hangzhou/30/2014,Epi535132,2014-01-20,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human,unknown
A/Zhejiang/7802/2014,Epi628313,2014-01-20,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human,unknown
A/Hangzhou/35/2014,Epi535140,2014-01-23,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,unknown
A/Zhejiang/7801/2014,Epi628321,2014-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,unknown
A/Zhejiang/7800/2014,Epi628329,2014-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,unknown
A/Hangzhou/39/2014,Epi535156,2014-01-23,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,unknown
A/Chicken/Shaoxing/5227,Epi583145,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,Aa: Np: S34g;
A/chicken/Zhejiang/DTID-ZJU06/2013,Epi590927,2013-12-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2014.00,2018.22,2013-12-xx,Chicken,unknown
A/Chicken/Shantou/4824,Epi593342,2014-07-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.55,2018.22,2014-07-22,Chicken,unknown
A/Chicken/HuZhou/4141,Epi583015,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,Aa: Np: A493t;
A/Chicken/HuZhou/4073,Epi582960,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Silkiechicken/Shaoxing/5130,Epi583103,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Jilin/10117/2014,Epi528291,2014-02-19,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human,unknown
A/Chicken/Jilin/1320,Epi528363,2014-02-21,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Jilin/1319,Epi528347,2014-02-20,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/chicken/Wenzhou/RAQL18/2015,Epi683070,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.00,2018.22,2015-01-xx,Chicken,unknown
A/duck/Wenzhou/RAQL10/2015,Epi683069,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.00,2018.22,2015-01-xx,Duck,unknown
A/chicken/Wenzhou/RAQL01/2015,Epi683068,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.00,2018.22,2015-01-xx,Chicken,unknown
A/Chicken/Jiangxi/1223,Epi592362,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Chicken/Jiangxi/1276,Epi592095,2014-03-22,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.22,2018.22,2014-03-22,Chicken,Aa: Np: S34n;
A/Chicken/Jiangxi/1226,Epi592081,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Environment/GD-MZ_238/H7N9/2014-4,Epi654139,2014-04-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.25,2018.22,2014-04-01,Environment,unknown
A/Chicken/Jiangxi/1224,Epi592067,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Chicken/Jiangxi/1220,Epi592334,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Chicken/Jiangxi/1221,Epi592039,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Chicken/Jiangxi/1227,Epi592088,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Chicken/Jiangxi/1225,Epi592074,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Chicken/Jiangxi/1222,Epi592053,2014-03-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-16,Chicken,unknown
A/Duck/Jiangxi/1504,Epi593245,2014-04-27,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-27,Chicken,unknown
A/Chicken/Jiangxi/1552,Epi593279,2014-05-05,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.34,2018.22,2014-05-05,Chicken,unknown
A/Chicken/Jiangxi/1320,Epi592109,2014-03-30,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.24,2018.22,2014-03-30,Chicken,unknown
A/Chicken/Jiangxi/1351,Epi592252,2014-04-11,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.27,2018.22,2014-04-11,Chicken,unknown
A/Chicken/HuZhou/4074,Epi582967,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4067,Epi582945,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/3802,Epi582906,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4076,Epi582984,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4169,Epi583022,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/3765,Epi582348,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4083,Epi583008,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Zhejiang/2/2014,Epi628369,2014-01-09,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Human,Aa: Np: L276f;
A/chicken/Shanghai/PD-CN-02/2014,Epi576611,2014-01-21,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.05,2018.22,2014-01-21,Chicken,Aa: Np: S3f;
A/Hunan/7833/2014,Epi628273,2014-01-27,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human,Aa: Np: L307i;
A/Environment/Hunan/783,Epi628281,2014-01-27,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Environment,unknown
A/chicken/Hunan/SD010/2014,Epi1090470,2014-01-28,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2014.07,2018.22,2014-01-28,Chicken,unknown
A/Hangzhou/49/2014,Epi535172,2014-01-29,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Zhejiang/7803/2014,Epi628305,2014-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,unknown
A/Chicken/Jiangxi/1325,Epi592152,2014-03-30,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.24,2018.22,2014-03-30,Chicken,unknown
A/Chicken/Jiangxi/1355,Epi592289,2014-04-11,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.27,2018.22,2014-04-11,Chicken,unknown
A/Chicken/Jiangxi/1356,Epi592626,2014-04-06,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.26,2018.22,2014-04-06,Chicken,unknown
A/Environment/Shandong/YT007/2014,Epi627873,2014-05-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-21,Environment,unknown
A/Shandong/1/2014,Epi627801,2014-05-22,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.39,2018.22,2014-05-22,Human,unknown
A/Environment/Shandong/YT003/2014,Epi627809,2014-05-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-21,Environment,unknown
A/Environment/Shandong/YT001/2014,Epi627897,2014-05-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-21,Environment,unknown
A/Environment/Shandong/YT004/2014,Epi627889,2014-05-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-21,Environment,unknown
A/Environment/Shandong/YT002/2014,Epi627817,2014-05-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-21,Environment,unknown
A/Environment/Shandong/YT005/2014,Epi627881,2014-05-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-21,Environment,unknown
A/Environment/Zhejiang/781,Epi628257,2013-12-19,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Environment,unknown
A/Hangzhou/118/2014,Epi535196,2014-02-10,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,unknown
A/Anhui/9188/2014,Epi628065,2014-02-07,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human,unknown
A/Zhejiang/21/2014,Epi627546,2014-02-10,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,unknown
A/Jiangsu/9049/2014,Epi628225,2014-02-05,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human,unknown
A/Hangzhou/112/2014,Epi535188,2014-02-09,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-09,Human,Aa: Np: T430a;
A/silkiechicken/Dongguan/969/2014,Epi597394,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1177,Epi596948,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Np: S3f;
A/Chicken/Jiangxi/1321,Epi592440,2014-03-30,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.24,2018.22,2014-03-30,Chicken,unknown
A/silkiechicken/Dongguan/991/2014,Epi596914,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1230,Epi597482,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Jiangxi/1447,Epi592660,2014-04-20,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-20,Chicken,unknown
A/Chicken/Jiangxi/1323,Epi592137,2014-03-30,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.24,2018.22,2014-03-30,Chicken,unknown
A/Chicken/Jiangxi/1322,Epi592130,2014-03-30,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.24,2018.22,2014-03-30,Chicken,unknown
A/Chicken/Jiangxi/1455,Epi593189,2014-04-20,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-20,Chicken,unknown
A/Chicken/Jiangxi/1403,Epi592640,2014-04-13,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.28,2018.22,2014-04-13,Chicken,unknown
A/Chicken/Jiangxi/1326,Epi592454,2014-03-30,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.24,2018.22,2014-03-30,Chicken,unknown
A/Chicken/Jiangxi/1350,Epi592477,2014-04-06,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.26,2018.22,2014-04-06,Chicken,unknown
A/Chicken/Zhangzhou/8585,Epi593646,2014-06-23,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.47,2018.22,2014-06-23,Chicken,unknown
A/Chicken/Zhangzhou/8829,Epi593653,2014-06-30,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.49,2018.22,2014-06-30,Chicken,unknown
A/Fujian/22/2014,Epi627362,2014-12-29,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-29,Human,unknown
A/Environment/Fujian/4164,Epi1057913,2015-05-06,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.34,2018.22,2015-05-06,Environment,unknown
A/chicken/Fujian/S4219/2014,Epi1090222,2014-11-04,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.84,2018.22,2014-11-04,Chicken,unknown
A/chicken/Fujian/S4215/2014,Epi1090214,2014-11-04,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.84,2018.22,2014-11-04,Chicken,unknown
A/Fujian/5/2015,Epi627354,2015-01-07,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-07,Human,unknown
A/Fujian/18/2015,Epi769584,2015-01-15,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human,unknown
A/Fujian/22/2015,Epi769640,2015-01-17,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human,Aa: Np: A237t;
A/Anhui/9214/2014,Epi628033,2014-02-15,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.12,2018.22,2014-02-15,Human,unknown
A/Hangzhou/19/2014,Epi535116,2014-01-18,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-18,Human,Aa: Np: R98k;
A/Chicken/Jiangxi/1093,Epi594228,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Hangzhou/40/2014,Epi535164,2014-01-24,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Human,unknown
