,0,1,2,3,4,5,6,7,8,9,10,11,topic_id,topic_txt,topics,title,filename,x,y,citations,journal,pub_date,authors,cited_by,n_cites
2854,0.0,0.5786854028701782,0.06458526849746704,0.08889146149158478,0.0,0.0,0.12702490389347074,0.02329997532069683,0.030156351625919342,0.08478260785341263,0.0,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,patterns of positive selection in six mammalian genomes,01c6c44650ad5466cdb134a28d0b14700fa3906d.json,2.8700612000000003,-11.002989,,PLoS Genet,2008-08-01,"Kosiol, Carolin; Vinař, Tomáš; da Fonseca, Rute R.; Hubisz, Melissa J.; Bustamante, Carlos D.; Nielsen, Rasmus; Siepel, Adam","146,967",2
2856,0.32791244983673096,0.06641454994678497,0.31720301508903503,0.0,0.0,0.0,0.0,0.0,0.17126254737377167,0.11143641173839568,0.0,0.0,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,understanding the spatial clustering of severe acute respiratory syndrome (sars) in hong kong,a3c3b7c38ad32e1042d78aae2027ca491e9f2197.json,16.905922,7.9991803,,Environ Health Perspect,2004-07-27,"Lai, P.C.; Wong, C.M.; Hedley, A.J.; Lo, S.V.; Leung, P.Y.; Kong, J.; Leung, G.M.","1692,2248,2464,2709,4314",5
2858,0.8255106210708618,0.0,0.09282497316598892,0.0,0.0,0.0,0.0,0.0,0.0,0.07660079002380371,0.0,0.0,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,"short term effects of weather on hand, foot and mouth disease",bf1b9188ca2e3eb5e80b73dcf3c12799344a7199.json,18.55216,22.613089000000002,,PLoS One,2011-02-11,"Hii, Yien Ling; Rocklöv, Joacim; Ng, Nawi","1844,3283",2
2860,0.0,0.0,0.0,0.21106502413749686,0.02563204616308213,0.06415240466594696,0.2995244264602661,0.0,0.1404283195734024,0.0,0.2540684938430786,0.0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,coronavirus spike protein inhibits host cell translation by interaction with eif3f,5abea4a5497c9cfa476bf766b8360f73c12e8122.json,-19.966526,-8.380627,,PLoS One,2008-01-30,"Xiao, Han; Xu, Ling Hui; Yamada, Yoshiyuki; Liu, Ding Xiang","189,258,471,1282,1799,2124,2767,3122,3312",9
2861,0.0,0.0,0.027933930978178968,0.0,0.0,0.0,0.02860054560005665,0.07933639734983444,0.11306048929691315,0.044920843094587326,0.7028940916061401,0.0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,sars-coronavirus replication is supported by a reticulovesicular network of modified endoplasmic reticulum,82ef5d93dc7dd6b35e8411969e33633b402e5acc.json,-4.5869703,-28.068367,"3332,2297",PLoS Biol,2008-09-16,"Knoops, Kèvin; Kikkert, Marjolein; van den Worm, Sjoerd H. E.; Zevenhoven-Dobbe, Jessika C; van der Meer, Yvonne; Koster, Abraham J; Mommaas, A. Mieke; Snijder, Eric J","46,161,221,375,493,540,746,761,812,895,1030,1206,1260,1269,1275,1304,1312,1477,1560,1567,1731,1816,1878,2005,2126,2232,2429,2560,2569,2729,2741,2824,2875,2934,3006,3013,3092,3120,3131,3144,3171,3196,3272,3450,3469,3620,3671,3691,3722,3862,3875,3977,4037,4065,4233,4337,4427,4432,4435,4586,4621,4638,4668,4719,4721,4724",66
2865,0.08422739803791046,0.462871640920639,0.13370253145694733,0.0,0.0,0.0,0.0,0.0,0.18693336844444275,0.07943592220544815,0.0,0.04908604919910431,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,contrasting patterns in mammal-bacteria coevolution: bartonella and leptospira in bats and rodents,638c36249e56a71ae71edd5391b1ca7fafd82daf.json,11.997354,-4.551736,,PLoS Negl Trop Dis,2014-03-20,"Lei, Bonnie R.; Olival, Kevin J.","2188,4122",2
2866,0.0,0.2291228622198105,0.0,0.4155426323413849,0.0,0.04035641625523567,0.20608843863010406,0.0,0.0,0.0,0.07800216227769853,0.02653677389025688,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,genome and infection characteristics of human parechovirus type 1: the interplay between viral infection and type i interferon antiviral system,da26991502da97b746b148ad17cb2b435ef8e0cb.json,-24.819738,-0.5314465,1878,PLoS One,2015-02-03,"Chang, Jenn-Tzong; Yang, Chih-Shiang; Chen, Yao-Shen; Chen, Bao-Chen; Chiang, An-Jen; Chang, Yu-Hsiang; Tsai, Wei-Lun; Lin, You-Sheng; Chao, David; Chang, Tsung-Hsien","1288,2862",2
2869,0.0,0.0,0.0,0.0,0.1635589301586151,0.0,0.1446167230606079,0.020085619762539864,0.0,0.4040764570236206,0.25753945112228394,0.0,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,a highly efficient and simple construction strategy for producing recombinant baculovirus bombyx mori nucleopolyhedrovirus,8dc3e3104105b1c360fdfe01de88e4f35d6977d0.json,-1.178166,-4.3096447,,PLoS One,2016-03-23,"Liu, Xingjian; Wei, Yonglong; Li, Yinü; Li, Haoyang; Yang, Xin; Yi, Yongzhu; Zhang, Zhifang",3418,1
2873,0.06851036846637726,0.0,0.7764146327972412,0.0,0.0,0.0,0.03526163473725319,0.0,0.0,0.11298727989196775,0.0,0.0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,appropriate models for the management of infectious diseases,04603867552ffafcaeff68fe8bf7f190ebb08a78.json,25.831870000000002,-7.2857455999999985,,PLoS Med,2005-07-26,"Wearing, Helen J; Rohani, Pejman; Keeling, Matt J","394,405,778,847,1163,1353,1767,1800,1943,1980,2097,2530,2573,3587,3921,4182,4575",17
2874,0.0,0.0,0.0,0.2178159207105637,0.0,0.0,0.4267484843730927,0.0,0.0,0.0,0.34316056966781616,0.0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,ifitm proteins restrict antibody-dependent enhancement of dengue virus infection,3ed400293b6f0963dcffb081e94de5229fb42cc7.json,-19.629433,-10.557298,3638,PLoS One,2012-03-30,"Chan, Ying Kai; Huang, I-Chueh; Farzan, Michael","335,529,2263,3982",4
2876,0.0,0.07666291296482086,0.3877008557319641,0.0,0.0,0.0,0.0,0.0,0.5205099582672119,0.0,0.0,0.0,8,cov; sars; mers; bat; coronavirus; human; mers_cov; respiratory; syndrome; respiratory_syndrome,Topic: 8,mers-cov geography and ecology in the middle east: analyses of reported camel exposures and a preliminary risk map,25397e5a50461221e9a0706147a6b6e3ad449ac9.json,14.940489000000001,4.4636602,,BMC Res Notes,2015-12-18,"Reeves, Tarian; Samy, Abdallah M.; Peterson, A. Townsend","1039,1221,1326,1414,3322",5
2877,0.0,0.05818841233849525,0.0,0.0,0.0,0.0,0.0,0.1305624693632126,0.11668774485588075,0.1217631995677948,0.5685180425643921,0.0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,analysis of intraviral protein-protein interactions of the sars coronavirus orfeome,60081af7cc91d270d05e6cb45285578f86c918fb.json,-2.8285193,-25.833784,,PLoS One,2007-05-23,"von Brunn, Albrecht; Teepe, Carola; Simpson, Jeremy C.; Pepperkok, Rainer; Friedel, Caroline C.; Zimmer, Ralf; Roberts, Rhonda; Baric, Ralph; Haas, Jürgen","19,535,540,617,1522,1878,1901,2175,2273,3092,3643,4232,4385,4491,4514,4621",16
2878,0.0,0.0,0.0,0.0,0.0,0.0,0.3002383410930633,0.5887919068336487,0.0,0.0,0.09255119413137436,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,poxvirus exploitation of the ubiquitin-proteasome system,796abc8d89c17b85820bfd4a6466dc9cda531e4b.json,-20.262314,-18.844038,,Viruses,2010-10-19,"Barry, Michele; van Buuren, Nicholas; Burles, Kristin; Mottet, Kelly; Wang, Qian; Teale, Alastair","775,1215,3167",3
2879,0.16473904252052307,0.11337189376354218,0.6981823444366455,0.0,0.01819282211363316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,estimating the reproductive number in the presence of spatial heterogeneity of transmission patterns,09561ed721369a7a9e077f7bea9022499c12b13d.json,26.478165,-0.49382883,"4259,1393",Int J Health Geogr,2013-07-26,"White, Laura F; Archer, Brett; Pagano, Marcello","160,976",2
2880,0.5179129242897034,0.0,0.40812304615974426,0.0,0.0,0.028201011940836906,0.021866098046302795,0.0,0.016125770285725594,0.0,0.0,0.0,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,stigmatization among people living with hiv in hong kong: a qualitative study,4a99bf8fae88d43868e5b8ec0fa4c1c375b951f7.json,22.625914,15.096143,,Health Expect,2017-02-14,"Mo, Phoenix K. H.; Ng, Charlson T. Y.",1688,1
2881,0.0,0.4824623167514801,0.018022296950221055,0.08992714434862137,0.0,0.05766461789608001,0.0,0.0,0.3188111186027527,0.0,0.0,0.026074063032865524,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,identification of an unclassified paramyxovirus in coleura afra: a potential case of host specificity,e0d7ff094aad4031bc73a82ae7b4dd6e5f8723c7.json,11.628417,-1.1201716999999998,,PLoS One,2014-12-31,"Maganga, Gael D.; Bourgarel, Mathieu; Obame Nkoghe, Judicael; N'Dilimabaka, Nadine; Drosten, Christian; Paupy, Christophe; Morand, Serge; Drexler, Jan Felix; Leroy, Eric M.",182,1
2883,0.03198746219277382,0.09465569257736206,0.12198467552661894,0.0,0.0,0.4021531343460083,0.0,0.0,0.03408223018050194,0.19770434498786926,0.033145662397146225,0.08168666809797287,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,direct metagenomic detection of viral pathogens in nasal and fecal specimens using an unbiased high-throughput sequencing approach,672ae4f77f6a2cc3358bfe1e492c268e2dbe3d7a.json,4.1171756,7.504207000000001,"4635,3343,1390",PLoS One,2009-01-19,"Nakamura, Shota; Yang, Cheng-Song; Sakon, Naomi; Ueda, Mayo; Tougan, Takahiro; Yamashita, Akifumi; Goto, Naohisa; Takahashi, Kazuo; Yasunaga, Teruo; Ikuta, Kazuyoshi; Mizutani, Tetsuya; Okamoto, Yoshiko; Tagami, Michihira; Morita, Ryoji; Maeda, Norihiro; Kawai, Jun; Hayashizaki, Yoshihide; Nagai, Yoshiyuki; Horii, Toshihiro; Iida, Tetsuya; Nakaya, Takaaki","495,549,819,890,992,1545,1702,2409,2539,2626,2992,3553,3893",13
2884,0.7179659605026245,0.0282891858369112,0.0964607074856758,0.0,0.0,0.0,0.0,0.0,0.024318886920809742,0.0,0.0,0.12747345864772794,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,association between the severity of influenza a(h7n9) virus infections and length of the incubation period,4589d4013cf69c396e0fdb67131022fc11119654.json,16.31559,21.73423,,PLoS One,2016-02-17,"Virlogeux, Victor; Yang, Juan; Fang, Vicky J.; Feng, Luzhao; Tsang, Tim K.; Jiang, Hui; Wu, Peng; Zheng, Jiandong; Lau, Eric H. Y.; Qin, Ying; Peng, Zhibin; Peiris, J. S. Malik; Yu, Hongjie; Cowling, Benjamin J.",2577,1
2885,0.0,0.0,0.0,0.0,0.12037337571382525,0.0,0.0,0.4195531904697418,0.12801876664161682,0.239117830991745,0.0890139564871788,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,chaperna-mediated assembly of ferritin-based middle east respiratory syndrome-coronavirus nanoparticles,56964b8cbc98f8dd9a1a45190f0daceb59c62df9.json,-6.1727242,-14.844472,1581,Front Immunol,2018-05-17,"Kim, Young-Seok; Son, Ahyun; Kim, Jihoon; Kwon, Soon Bin; Kim, Myung Hee; Kim, Paul; Kim, Jieun; Byun, Young Ho; Sung, Jemin; Lee, Jinhee; Yu, Ji Eun; Park, Chan; Kim, Yeon-Sook; Cho, Nam-Hyuk; Chang, Jun; Seong, Baik L.","3309,3534,3639,4145",4
2891,0.0,0.0,0.0,0.0,0.8037784695625305,0.0,0.0,0.0,0.0,0.0,0.18925125896930686,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,the characterization of immunoprotection induced by a cdna clone derived from the attenuated taiwan porcine epidemic diarrhea virus pintung 52 strain,2813c9a864720f35199261a3ab219750d3a5daeb.json,-3.9586010000000003,8.813327000000003,"3278,4241,194,1711,1437,2669",Viruses,2018-10-04,"Kao, Chi-Fei; Chiou, Hue-Ying; Chang, Yen-Chen; Hsueh, Cheng-Shun; Jeng, Chian-Ren; Tsai, Pei-Shiue; Cheng, Ivan-Chen; Pang, Victor Fei; Chang, Hui-Wen","3619,3789",2
2892,0.05970606952905655,0.0,0.0,0.0,0.052956726402044296,0.0,0.0,0.0,0.4250219166278839,0.0,0.0,0.4560437202453613,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,impact of middle east respiratory syndrome coronavirus (mers-cov) on pregnancy and perinatal outcome,d6a34d159840a3895ac1768920a1c498d3c448c6.json,3.7320627999999996,17.731037,,BMC Infect Dis,2016-03-02,"Alserehi, Haleema; Wali, Ghassan; Alshukairi, Abeer; Alraddadi, Basem","747,1732,1926",3
2893,0.0,0.0,0.07162365317344667,0.0,0.0,0.0,0.0,0.5054172277450562,0.3992256224155426,0.0,0.017820624634623528,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,critical assessment of the important residues involved in the dimerization and catalysis of mers coronavirus main protease,ff986fb85af07d524411d6eb829e38be349df839.json,-6.290635,-11.328911999999999,"2181,614",PLoS One,2015-12-14,"Ho, Bo-Lin; Cheng, Shu-Chun; Shi, Lin; Wang, Ting-Yun; Ho, Kuan-I; Chou, Chi-Yuan","1776,4450",2
2894,0.0,0.3589309453964233,0.0,0.0,0.014981384389102459,0.03891659900546074,0.0,0.10446585714817047,0.203390434384346,0.0,0.2742149829864502,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,first isolation of west nile virus from a dromedary camel,a21f8d21e09607e555468d0ed155126daaeb37cd.json,6.118861,-11.281357,,Emerg Microbes Infect,2016-06-08,"Joseph, Sunitha; Wernery, Ulrich; Teng, Jade LL; Wernery, Renate; Huang, Yi; Patteril, Nissy AG; Chan, Kwok-Hung; Elizabeth, Shyna K; Fan, Rachel YY; Lau, Susanna KP; Kinne, Jörg; Woo, Patrick CY","1491,3110",2
2895,0.0,0.12553559243679047,0.0,0.2550359666347504,0.10036143660545348,0.0,0.1532204896211624,0.0,0.19676074385643005,0.08106100559234619,0.08125678449869156,0.0,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,white-nose syndrome is associated with increased replication of a naturally persisting coronaviruses in bats,d495854289e2ffd80ba9ac86688abe6c7577b545.json,-21.261772,-4.865081,"3218,4315,851",Sci Rep,2018-10-19,"Davy, Christina M.; Donaldson, Michael E.; Subudhi, Sonu; Rapin, Noreen; Warnecke, Lisa; Turner, James M.; Bollinger, Trent K.; Kyle, Christopher J.; Dorville, Nicole A. S.-Y.; Kunkel, Emma L.; Norquay, Kaleigh J. O.; Dzal, Yvonne A.; Willis, Craig K. R.; Misra, Vikram","298,898,2349",3
2897,0.0,0.0,0.0,0.07156656682491302,0.3620035350322723,0.05459995567798615,0.0,0.0,0.3222651481628418,0.042289089411497116,0.0,0.14234431087970734,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,a spike-modified middle east respiratory syndrome coronavirus (mers-cov) infectious clone elicits mild respiratory disease in infected rhesus macaques,e835b6338e31398a5abaca8548b69da8e19b61d5.json,-6.5385027000000004,-5.486066,319,Sci Rep,2018-07-16,"Cockrell, Adam S.; Johnson, Joshua C.; Moore, Ian N.; Liu, David X.; Bock, Kevin W.; Douglas, Madeline G.; Graham, Rachel L.; Solomon, Jeffrey; Torzewski, Lisa; Bartos, Christopher; Hart, Randy; Baric, Ralph S.; Johnson, Reed F.",3377,1
2898,0.0,0.4004017114639282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07201345264911653,0.5228479504585266,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,evidence of recombination and genetic diversity in human rhinoviruses in children with acute respiratory infection,8d095d0275e474dbb9d9b63a75591ff2c0667d73.json,-1.9255183,18.532217000000006,"1124,1893",PLoS One,2009-07-27,"Huang, Ting; Wang, Wei; Bessaud, Mael; Ren, Peijun; Sheng, Jun; Yan, Huajie; Zhang, Jing; Lin, Xin; Wang, Yongjin; Delpeyroux, Francis; Deubel, Vincent","15,1150,4026,4333",4
2900,0.0,0.27450361847877497,0.0,0.0,0.0,0.0,0.0,0.0,0.4748074412345886,0.0,0.22135205566883087,0.0,8,cov; sars; mers; bat; coronavirus; human; mers_cov; respiratory; syndrome; respiratory_syndrome,Topic: 8,"complete genome sequence of middle east respiratory syndrome coronavirus kor/knih/002_05_2015, isolated in south korea",06094b031f02c0307da315a1428394c2c075ff2a.json,12.067947,1.1739033,,Genome Announc,2015-08-13,"Kim, You-Jin; Cho, Yong-Joon; Kim, Dae-Won; Yang, Jeong-Sun; Kim, Hak; Park, SungHan; Han, Young Woo; Yun, Mi-ran; Lee, Han Saem; Kim, A-Reum; Heo, Deok Rim; Kim, Joo Ae; Kim, Su Jin; Jung, Hee-Dong; Kim, Namil; Yoon, Seok-Hwan; Nam, Jeong-Gu; Kang, Hae Ji; Cheong, Hyang-Min; Lee, Joo-Shil; Chun, Jongsik; Kim, Sung Soon","1034,1595,2679,2855",4
2901,0.0,0.6786235570907593,0.0,0.0,0.0,0.2253410220146179,0.0,0.0,0.0700831487774849,0.0,0.0,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,full-length genome characterization of chinese porcine deltacoronavirus strain ch/sxd1/2015,67bd507b6486d95e40e4f1435d45efd6421267c9.json,8.37482,-4.080483,,Genome Announc,2015-10-29,"Chen, Fangzhou; Zhu, Yinxing; Wu, Meizhou; Ku, Xugang; Yao, Li; He, Qigai","639,1665,2269",3
2902,0.0,0.0,0.0,0.3777730166912079,0.0,0.0,0.1744319200515747,0.30815640091896057,0.0,0.05238842591643333,0.07977978140115738,0.0,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,the transient nature of bunyamwera orthobunyavirus nss protein expression: effects of increased stability of nss protein on virus replication,5c78286b1684b83d68551054909958005fc2529a.json,-19.405724,-2.9390794999999996,,PLoS One,2013-05-08,"van Knippenberg, Ingeborg; Fragkoudis, Rennos; Elliott, Richard M.",2388,1
2906,0.0,0.6477398872375488,0.16452232003211975,0.0,0.0,0.012980637140572071,0.0,0.16906513273715973,0.0,0.0,0.0,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,the origin and evolution of variable number tandem repeat of clec4m gene in the global human population,28b64c3ea5c13cbcaae132a45661fb8bf5c25c62.json,4.140725,-11.204783,,PLoS One,2012-01-18,"Li, Hui; Wang, Jia-Xin; Wu, Dong-Dong; Wang, Hua-Wei; Tang, Nelson Leung-Sang; Zhang, Ya-Ping","3295,4561",2
2908,0.05013179406523705,0.0,0.0,0.0,0.0,0.0901363268494606,0.0,0.0,0.05663367360830308,0.0,0.0,0.7964452505111694,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,mixed viral infections circulating in hospitalized patients with respiratory tract infections in kuwait,78a0953f03d4dd00f2b4234e3768d95a700202dc.json,-5.1504407,26.778591,1672,Adv Virol,2015-04-23,"Essa, Sahar; Owayed, Abdullah; Altawalah, Haya; Khadadah, Mousa; Behbehani, Nasser; Al-Nakib, Widad","1602,3672,4009",3
2909,0.04512431472539902,0.0,0.06875573843717575,0.5708128213882446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3086965382099152,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,targeting il-1b and il-17a driven inflammation during influenza-induced exacerbations of chronic lung inflammation,f9075b3b2fcb919dd92b981ac6161302c5f904cd.json,-16.012651,17.229572,,PLoS One,2014-06-11,"Sichelstiel, Anke; Yadava, Koshika; Trompette, Aurélien; Salami, Olawale; Iwakura, Yoichiro; Nicod, Laurent P.; Marsland, Benjamin J.",135,1
2913,0.0,0.14036919176578522,0.0,0.0,0.6322734951972961,0.0,0.0,0.21814236044883728,0.0,0.0,0.0,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,"human pregnancy-associated malaria-specific b cells target polymorphic, conformational epitopes in var2csa",7384db26f7f0a5f8c75844b2225b1783e6d783e5.json,-5.5178037,1.6755813000000002,,Mol Microbiol,2007-01-27,"Barfod, Lea; Bernasconi, Nadia L; Dahlbäck, Madeleine; Jarrossay, David; Andersen, Pernille Haste; Salanti, Ali; Ofori, Michael F; Turner, Louise; Resende, Mafalda; Nielsen, Morten A; Theander, Thor G; Sallusto, Federica; Lanzavecchia, Antonio; Hviid, Lars",2882,1
