# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-GEOD-38612
# Selected columns: 4 (all)
# Timestamp: Wed, 14-Nov-2018 15:43:17
Gene ID	Gene Name	leaf	flower	fruit	root
AT4G09432	AT4G09432	0.4	1.0	0.4	0.5
AT4G09440	AT4G09440		0.1		
AT4G09445	AT4G09445	1.0	0.6		0.2
AT4G09450	AT4G09450		2.0	0.1	
AT4G09460	MYB6	29.0	52.0	24.0	39.0
AT4G09462	AT4G09462		3.0	3.0	
AT4G09465	AT4G09465		3.0	0.4	
AT4G09466	AT4G09466		2.0	0.4	
AT4G09475	AT4G09475	1.0	2.0	1.0	1.0
AT4G09490	AT4G09490	8.0	9.0	9.0	6.0
AT4G09495	AT4G09495			0.1	
AT4G09500	UGT79B7	9.0	23.0	86.0	3.0
AT4G09510	CINV2	18.0	39.0	17.0	13.0
AT4G09515	AT4G09515		0.1		0.1
AT4G09520	AT4G09520	10.0	20.0	17.0	18.0
AT4G09525	AT4G09525				0.1
AT4G09530	AT4G09530	0.2	0.2	0.1	
AT4G09535	AT4G09535	0.1	0.3	0.2	0.1
AT4G09545	AT4G09545		1.0		
AT4G09550	GIP1	12.0	19.0	18.0	13.0
AT4G09560	RMR4	9.0	9.0	10.0	11.0
AT4G09570	CPK4	19.0	23.0	14.0	41.0
AT4G09575	AT4G09575	1.0	0.8	0.5	0.6
AT4G09580	AT4G09580	22.0	34.0	33.0	33.0
AT4G09585	AT4G09585			0.1	
AT4G09590	NHL22		0.1		
AT4G09600	GASA3		0.1		0.9
AT4G09605	AT4G09605	0.6	0.5	0.3	0.1
AT4G09610	GASA2		0.1		0.3
AT4G09620	AT4G09620	27.0	24.0	25.0	16.0
AT4G09630	AT4G09630	18.0	27.0	28.0	36.0
AT4G09635	AT4G09635	0.1			0.1
AT4G09640	AT4G09640	9.0	15.0	15.0	9.0
AT4G09645	AT4G09645		0.1	0.1	0.1
AT4G09647	AT4G09647		1.0		
AT4G09649	AT4G09649	0.2	0.3	1.0	1.0
AT4G09650	ATPD	1012.0	435.0	760.0	18.0
AT4G09670	AT4G09670	65.0	67.0	54.0	44.0
AT4G09680	CTC1	16.0	22.0	15.0	22.0
AT4G09690	AT4G09690		0.2		0.3
AT4G09705	AT4G09705				0.5
AT4G09720	ATRABG3A	32.0	66.0	53.0	44.0
AT4G09730	RH39	52.0	56.0	36.0	26.0
AT4G09731	AT4G09731	0.1	0.2		0.1
AT4G09735	AT4G09735	0.1	0.1		
AT4G09740	AtGH9B14		0.1		
AT4G09750	AT4G09750	15.0	52.0	26.0	21.0
AT4G09760	AT4G09760	55.0	26.0	24.0	45.0
AT4G09765	AT4G09765	0.2	0.1		
AT4G09770	AT4G09770	0.1	0.2		11.0
AT4G09780	AT4G09780				0.9
AT4G09785	AT4G09785	5.0	5.0	4.0	2.0
AT4G09795	LCR13		0.1	1.0	
AT4G09800	RPS18C	402.0	649.0	311.0	650.0
AT4G09810	URGT5	7.0	14.0	13.0	8.0
AT4G09820	TT8	0.2	3.0	50.0	
AT4G09825	AT4G09825	0.1		0.1	0.1
AT4G09830	AT4G09830	65.0	79.0	61.0	172.0
AT4G09840	AT4G09840	1.0	2.0	2.0	4.0
AT4G09845	AT4G09845	14.0	36.0	18.0	28.0
AT4G09850	AT4G09850		0.7		0.8
AT4G09870	AT4G09870		0.1	0.2	
AT4G09880	AT4G09880	0.2		0.1	0.1
AT4G09885	AT4G09885		0.5	2.0	
AT4G09890	AT4G09890	53.0	65.0	109.0	37.0
AT4G09895	AT4G09895		0.1		
AT4G09900	MES12	25.0	15.0	16.0	0.6
AT4G09905	AT4G09905		0.1	0.1	
AT4G09915	AT4G09915		0.3	0.1	
AT4G09920	AT4G09920	0.6	3.0	3.0	0.1
AT4G09930	IAN11		0.2	0.6	
AT4G09940	AT4G09940		0.2	2.0	0.4
AT4G09950	IAN13	5.0	12.0	9.0	14.0
AT4G09955	AT4G09955	0.8	0.3	0.3	0.1
AT4G09960	STK		41.0	150.0	0.1
AT4G09965	AT4G09965		1.0	2.0	0.1
AT4G09970	AT4G09970	8.0	16.0	13.0	5.0
AT4G09980	EMB1691	13.0	22.0	16.0	24.0
AT4G09984	LCR34		9.0		
AT4G09985	AT4G09985	0.1	0.1	0.1	
AT4G09990	GXM2	1.0	6.0	7.0	33.0
AT4G10000	AT4G10000	21.0	10.0	10.0	4.0
AT4G10010	AT4G10010		11.0	0.8	0.1
AT4G10020	HSD5	0.1	0.2	0.3	0.4
AT4G10030	AT4G10030	32.0	27.0	24.0	14.0
AT4G10040	CYTC-2	20.0	90.0	40.0	38.0
AT4G10050	AT4G10050	14.0	27.0	25.0	28.0
AT4G10060	AT4G10060	72.0	30.0	59.0	0.9
AT4G10070	AT4G10070	14.0	20.0	14.0	19.0
AT4G10080	AT4G10080	109.0	99.0	90.0	67.0
AT4G10090	ELP6	10.0	19.0	12.0	14.0
AT4G10100	CNX7	41.0	38.0	34.0	68.0
AT4G10110	AT4G10110	23.0	25.0	22.0	39.0
AT4G10115	SCRL20		19.0		
AT4G10120	SPS4	28.0	30.0	24.0	2.0
AT4G10130	AT4G10130	9.0	10.0	9.0	13.0
AT4G10140	AT4G10140	15.0	24.0	25.0	33.0
AT4G10150	ATL7	8.0	2.0	2.0	0.1
AT4G10160	ATL59	2.0	0.1	2.0	
AT4G10170	PHYL1.1	19.0	15.0	13.0	18.0
AT4G10180	DET1	46.0	61.0	46.0	39.0
AT4G10190	AT4G10190			0.5	
AT4G10200	AT4G10200	0.1	0.5	0.2	
AT4G10210	AT4G10210			3.0	
AT4G10220	AT4G10220		0.8	3.0	
AT4G10240	BBX23		3.0		
AT4G10250	HSP22.0	0.1	0.1	0.1	
AT4G10260	AT4G10260		39.0	0.2	
AT4G10265	AT4G10265	0.3	2.0	2.0	2.0
AT4G10270	AT4G10270	0.2	0.5	0.1	0.6
AT4G10280	AT4G10280	23.0	37.0	32.0	23.0
AT4G10290	AT4G10290		8.0	28.0	
AT4G10300	AT4G10300	125.0	109.0	123.0	21.0
AT4G10310	HKT1	4.0	33.0	4.0	8.0
AT4G10320	AT4G10320	66.0	96.0	64.0	113.0
AT4G10330	AT4G10330	14.0	23.0	19.0	15.0
AT4G10340	LHCB5	9264.0	2227.0	4057.0	66.0
AT4G10345	MIR832A			0.1	
AT4G10350	BRN2				6.0
AT4G10360	AT4G10360	26.0	40.0	33.0	44.0
AT4G10370	AT4G10370				7.0
AT4G10380	NIP5-1	3.0	47.0	5.0	63.0
AT4G10390	AT4G10390	0.9	5.0	8.0	11.0
AT4G10400	AT4G10400	6.0	11.0	8.0	5.0
AT4G10410	AT4G10410	0.1	0.5	0.2	0.1
AT4G10420	AT4G10420	3.0	9.0	6.0	4.0
AT4G10430	AT4G10430	20.0	31.0	26.0	28.0
AT4G10440	AT4G10440		23.0	0.1	
AT4G10450	RPL9D	41.0	79.0	38.0	104.0
AT4G10465	HIPP44				0.9
AT4G10470	AT4G10470	19.0	22.0	17.0	9.0
AT4G10480	AT4G10480	230.0	381.0	242.0	369.0
AT4G10490	DLO2		0.1	3.0	
AT4G10500	DLO1		0.2	0.2	2.0
AT4G10507	AT4G10507		7.0	0.9	0.2
AT4G10510	SBT3.7		2.0		7.0
AT4G10520	SBT3.9		0.1		
AT4G10530	AT4G10530				0.2
AT4G10550	AT4G10550	3.0	4.0	3.0	7.0
AT4G10560	MEE53	0.2	0.2		3.0
AT4G10570	UBP10	10.0	17.0	16.0	18.0
AT4G10590	UBP9	10.0	18.0	16.0	19.0
AT4G10595	LCR2		2.0		
AT4G10600	AT4G10600	1.0	2.0	1.0	0.1
AT4G10603	AT4G10603		13.0		
AT4G10610	CID12	49.0	87.0	56.0	80.0
AT4G10620	AT4G10620	8.0	17.0	10.0	15.0
AT4G10630	AT4G10630	3.0	11.0	5.0	6.0
AT4G10640	IQD16	0.2	4.0	6.0	4.0
AT4G10650	DGP2	1.0	2.0	0.9	2.0
AT4G10660	AT4G10660			1.0	
AT4G10670	GTC2		0.1	0.8	
AT4G10680	AT4G10680		0.8		
AT4G10695	AT4G10695	0.2	0.1	0.1	
AT4G10710	SPT16	35.0	56.0	37.0	52.0
AT4G10720	AT4G10720	0.1		0.1	3.0
AT4G10730	AT4G10730	38.0	33.0	29.0	55.0
AT4G10740	AT4G10740		0.3		
AT4G10750	AT4G10750	15.0	23.0	23.0	24.0
AT4G10760	MTA	16.0	26.0	17.0	27.0
AT4G10767	SCRL21		0.9		
AT4G10770	OPT7	33.0	24.0	40.0	14.0
AT4G10780	AT4G10780			0.1	0.3
AT4G10790	PUX10	53.0	51.0	53.0	58.0
AT4G10800	AT4G10800	4.0	7.0	6.0	6.0
AT4G10810	AT4G10810	29.0	34.0	37.0	50.0
AT4G10820	AT4G10820		0.1		
AT4G10840	KLCR1	71.0	83.0	114.0	140.0
AT4G10843	AT4G10843	1.0	2.0	1.0	3.0
AT4G10850	SWEET7		33.0	38.0	0.1
AT4G10860	AT4G10860	0.1			0.5
AT4G10890	AT4G10890	5.0	7.0	6.0	11.0
AT4G10895	AT4G10895		0.3	3.0	
AT4G10910	AT4G10910	8.0	0.4	0.1	0.1
AT4G10920	KELP	52.0	62.0	56.0	39.0
AT4G10925	SKIP8	17.0	20.0	14.0	18.0
AT4G10930	AT4G10930	12.0	20.0	17.0	20.0
AT4G10950	AT4G10950	0.2	3.0	0.8	0.4
AT4G10955	AT4G10955	8.0	79.0	84.0	16.0
AT4G10960	UGE5	3.0	12.0	5.0	18.0
AT4G10970	AT4G10970	24.0	26.0	19.0	22.0
AT4G11000	AT4G11000	2.0	0.4	0.7	0.1
AT4G11010	NDPK3	132.0	331.0	362.0	414.0
AT4G11020	AT4G11020		0.2	2.0	1.0
AT4G11030	LACS5		15.0		
AT4G11040	AT4G11040		0.1		0.1
AT4G11050	AtGH9C3	0.2	2.0	1.0	7.0
AT4G11060	MTSSB	11.0	23.0	14.0	26.0
AT4G11070	WRKY41		0.1		0.2
AT4G11080	HMGB13	16.0	28.0	11.0	25.0
AT4G11090	TBL23	10.0	14.0	21.0	13.0
AT4G11100	AT4G11100	31.0	50.0	70.0	0.4
AT4G11110	SPA2	21.0	24.0	21.0	32.0
AT4G11120	EFTS	20.0	41.0	34.0	49.0
AT4G11130	RDR2	5.0	9.0	7.0	8.0
AT4G11140	CRF1	2.0	4.0	1.0	0.9
AT4G11150	VHA-E1	309.0	412.0	405.0	508.0
AT4G11160	AT4G11160	19.0	31.0	23.0	32.0
AT4G11170	AT4G11170	0.1	0.1		0.8
AT4G11175	AT4G11175	85.0	57.0	59.0	11.0
AT4G11177	AT4G11177	0.1			
AT4G11180	DIR12			23.0	
AT4G11190	DIR13	5.0	4.0		3.0
AT4G11210	DIR14	0.2	1.0	0.1	7.0
AT4G11211	AT4G11211	53.0	76.0	58.0	15.0
AT4G11216	AT4G11216			0.1	
AT4G11220	RTNLB2	36.0	82.0	78.0	83.0
AT4G11230	RBOHI	0.3	0.4	0.2	8.0
AT4G11240	TOPP6	41.0	51.0	28.0	114.0
AT4G11250	AGL52	0.1	0.2	0.1	
AT4G11260	SGT1B	93.0	99.0	88.0	184.0
AT4G11270	AT4G11270	19.0	24.0	21.0	36.0
AT4G11280	ACS6	65.0	32.0	18.0	62.0
AT4G11290	PER39	2.0	26.0	0.1	59.0
AT4G11300	AT4G11300	11.0	5.0	3.0	23.0
AT4G11310	RDL4		2.0	0.1	3.0
AT4G11320	RDL5	22.0	75.0	11.0	1050.0
AT4G11330	MPK5	30.0	8.0	5.0	21.0
AT4G11340	AT4G11340				0.3
AT4G11350	AT4G11350	0.4	5.0	0.7	3.0
AT4G11360	RHA1B	41.0	18.0	12.0	103.0
AT4G11370	RHA1A	2.0	4.0	4.0	3.0
AT4G11373	AT4G11373		0.1		
AT4G11380	AT4G11380	33.0	84.0	59.0	67.0
AT4G11385	AT4G11385				0.7
AT4G11390	AT4G11390		0.1		0.5
AT4G11393	AT4G11393				0.5
AT4G11400	ARID2	0.7	3.0	7.0	1.0
AT4G11402	AT4G11402			13.0	
AT4G11410	AT4G11410	14.0	17.0	19.0	21.0
AT4G11420	TIF3A1	98.0	154.0	93.0	188.0
AT4G11440	AT4G11440	3.0	4.0	4.0	6.0
AT4G11450	AT4G11450	6.0	15.0	8.0	13.0
AT4G11460	CRK30	6.0	0.4		
AT4G11470	CRK31	0.1	0.1		0.3
AT4G11480	CRK32				0.3
AT4G11485	LCR11		34.0	0.7	
AT4G11510	RALFL28	0.1	4.0	15.0	
AT4G11521	CRK34	2.0	0.3	0.3	0.1
AT4G11530	CRK34	3.0	1.0	0.8	27.0
AT4G11540	AT4G11540		0.4		
AT4G11543	AT4G11543	2.0	46.0	5.0	4.0
AT4G11547	AT4G11547	0.9	2.0	0.3	11.0
AT4G11550	AT4G11550	0.4	0.5	0.4	4.0
AT4G11560	AT4G11560	30.0	60.0	45.0	42.0
AT4G11570	PYRP2	138.0	78.0	84.0	23.0
AT4G11580	AT4G11580		0.9	0.1	
AT4G11590	AT4G11590	0.2	0.3		1.0
AT4G11600	GPX6	144.0	127.0	165.0	576.0
AT4G11610	AT4G11610		0.1		17.0
AT4G11630	AT4G11630	27.0	40.0	27.0	48.0
AT4G11640	SR	7.0	9.0	5.0	4.0
AT4G11650	OSM34	5.0	0.3	0.2	200.0
AT4G11653	RALFL29		7.0	0.8	
AT4G11655	AT4G11655		0.3	3.0	6.0
AT4G11660	HSFB2B	6.0	8.0	7.0	9.0
AT4G11670	AT4G11670	10.0	14.0	9.0	20.0
AT4G11680	AT4G11680	10.0	28.0	27.0	16.0
AT4G11690	AT4G11690	1.0	2.0	2.0	2.0
AT4G11700	AT4G11700	0.2	0.9	0.4	0.9
AT4G11720	HAP2	0.3	1.0	0.2	0.4
AT4G11730	AT4G11730		1.0		
AT4G11740	PUX8	18.0	25.0	25.0	26.0
AT4G11745	AT4G11745		0.3		
AT4G11750	AT4G11750		0.7		
AT4G11760	LCR17		162.0	0.4	
AT4G11780	AT4G11780	0.5	0.4	4.0	7.0
AT4G11790	AT4G11790	32.0	54.0	34.0	53.0
AT4G11800	AT4G11800	16.0	30.0	21.0	28.0
AT4G11810	AT4G11810	0.3	5.0	6.0	
AT4G11820	HMGS	51.0	154.0	59.0	96.0
AT4G11830	PLDGAMMA2	37.0	43.0	34.0	55.0
AT4G11840	PLDGAMMA3	9.0	13.0	8.0	13.0
AT4G11845	AT4G11845	8.0	11.0	7.0	11.0
AT4G11850	PLDGAMMA1	12.0	11.0	13.0	84.0
AT4G11860	AT4G11860	21.0	34.0	27.0	35.0
AT4G11870	AT4G11870				0.2
AT4G11880	AGL14	0.2			20.0
AT4G11890	AT4G11890	3.0	0.6	0.3	
AT4G11900	AT4G11900	7.0	4.0	5.0	0.1
AT4G11910	SGR2	2.0	5.0	2.0	2.0
AT4G11911	AT4G11911		0.5		0.1
AT4G11920	FZR1	7.0	14.0	8.0	12.0
AT4G11930	AT4G11930			0.8	
AT4G11940	ADM			1.0	
AT4G11950	AT4G11950	0.7	1.0	0.1	2.0
AT4G11960	PGRL1B	49.0	51.0	44.0	17.0
AT4G11970	AT4G11970	9.0	11.0	8.0	10.0
AT4G11980	NUDT14	19.0	24.0	21.0	9.0
AT4G11985	AT4G11985			0.1	
AT4G11990	AT4G11990	2.0	6.0	7.0	1.0
AT4G12000	AT4G12000	4.0	16.0	13.0	4.0
AT4G12005	AT4G12005	0.9	3.0	2.0	0.6
AT4G12010	AT4G12010	5.0	5.0	4.0	13.0
AT4G12020	WRKY19	9.0	10.0	6.0	18.0
AT4G12030	BASS5	27.0	4.0	2.0	24.0
AT4G12040	SAP7	30.0	41.0	35.0	91.0
AT4G12050	AHL26	0.1		0.1	24.0
AT4G12060	CLPT2	104.0	75.0	71.0	31.0
AT4G12065	AT4G12065	0.4	0.3	0.3	0.7
AT4G12070	AT4G12070	13.0	15.0	14.0	27.0
AT4G12080	AHL1	4.0	2.0	8.0	76.0
AT4G12090	AT4G12090	2.0	0.7	0.1	16.0
AT4G12100	AT4G12100		3.0	1.0	
AT4G12110	SMO1-1	27.0	43.0	24.0	36.0
AT4G12120	SEC1B	6.0	14.0	14.0	15.0
AT4G12130	AT4G12130	5.0	35.0	18.0	14.0
AT4G12140	AT4G12140		0.4	9.0	
AT4G12150	AT4G12150			0.2	
AT4G12170	AT4G12170				0.2
AT4G12190	AT4G12190		0.1		
AT4G12210	AT4G12210		0.2	0.1	
AT4G12220	AT4G12220		0.2	0.1	
AT4G12230	AT4G12230	37.0	40.0	56.0	65.0
AT4G12240	AT4G12240	3.0	4.0	3.0	5.0
AT4G12250	GAE5	8.0	23.0	30.0	21.0
AT4G12270	AT4G12270	0.1	0.2		8.0
AT4G12280	AT4G12280				0.1
AT4G12290	AT4G12290	8.0	26.0	38.0	0.4
AT4G12300	CYP706A4	13.0	7.0	2.0	14.0
AT4G12310	CYP706A5	19.0	0.6	0.5	2.0
AT4G12320	CYP706A6	22.0	0.3	1.0	0.3
AT4G12330	CYP706A7	0.4	0.1		29.0
AT4G12340	AT4G12340	39.0	67.0	62.0	96.0
AT4G12350	MYB42	0.4	1.0	0.7	1.0
AT4G12370	AT4G12370	0.1	0.3	2.0	0.6
AT4G12382	AT4G12382	0.5	0.8	0.7	1.0
AT4G12390	PME1	14.0	5.0	9.0	36.0
AT4G12400	HOP3	2.0	7.0	6.0	10.0
AT4G12405	AT4G12405		1.0		0.3
AT4G12410	AT4G12410	0.3	6.0	1.0	0.5
AT4G12420	SKU5	129.0	121.0	102.0	111.0
AT4G12430	TPPF	6.0	30.0	5.0	3.0
AT4G12440	APT4	0.4	0.1	0.2	0.7
AT4G12450	AT4G12450	1.0	0.9	1.0	6.0
AT4G12460	ORP2B	13.0	28.0	34.0	28.0
AT4G12470	AZI1	135.0		0.1	595.0
AT4G12480	EARLI1	139.0	0.1	0.2	1144.0
AT4G12490	AT4G12490	34.0		0.1	6.0
AT4G12500	AT4G12500	7.0			37.0
AT4G12510	AT4G12510		0.1		34.0
AT4G12520	AT4G12520	0.1	0.5		55.0
AT4G12530	AT4G12530		20.0	0.2	0.5
AT4G12540	AT4G12540	2.0	6.0	3.0	4.0
AT4G12543	AT4G12543				0.5
AT4G12545	AIR1B	0.1			39.0
AT4G12550	AIR1	0.5	0.6	2.0	134.0
AT4G12560	CPR30	48.0	50.0	48.0	69.0
AT4G12570	UPL5	14.0	21.0	20.0	31.0
AT4G12580	AT4G12580	1.0	10.0	5.0	5.0
AT4G12590	AT4G12590	65.0	94.0	92.0	134.0
AT4G12600	AT4G12600	67.0	132.0	63.0	227.0
AT4G12610	RAP74	18.0	41.0	31.0	38.0
AT4G12617	AT4G12617			1.0	
AT4G12620	ORC1B	4.0	8.0	6.0	11.0
AT4G12640	AT4G12640	7.0	10.0	9.0	13.0
AT4G12650	TMN12	68.0	159.0	178.0	173.0
AT4G12670	AT4G12670	12.0	15.0	11.0	12.0
AT4G12680	AT4G12680	8.0	12.0	8.0	9.0
AT4G12690	AT4G12690	17.0	8.0	5.0	6.0
AT4G12700	AT4G12700	11.0	28.0	20.0	16.0
AT4G12710	AT4G12710	9.0	9.0	8.0	17.0
AT4G12720	AtNUDT7	22.0	35.0	26.0	84.0
AT4G12730	FLA2	50.0	105.0	109.0	87.0
AT4G12731	AT4G12731	0.1		0.2	0.1
AT4G12735	AT4G12735	4.0	0.1	0.1	0.6
AT4G12740	MYH	1.0	2.0	1.0	3.0
AT4G12750	AT4G12750	9.0	8.0	7.0	13.0
AT4G12760	AT4G12760	16.0	23.0	16.0	32.0
AT4G12770	AT4G12770	21.0	29.0	23.0	38.0
AT4G12780	AUXI1	24.0	27.0	25.0	41.0
AT4G12790	AT4G12790	51.0	66.0	50.0	59.0
AT4G12800	PSAL	3888.0	1121.0	1934.0	23.0
AT4G12810	KIB1		0.1		
AT4G12820	KIB2		0.4		
AT4G12825	AT4G12825			21.0	
AT4G12830	AT4G12830	32.0	11.0	32.0	0.7
AT4G12840	AT4G12840	5.0	11.0	4.0	9.0
AT4G12850	AT4G12850	2.0	4.0	2.0	4.0
AT4G12870	AT4G12870	5.0	232.0	4753.0	4.0
AT4G12880	ENODL19	37.0	59.0	101.0	95.0
AT4G12890	AT4G12890	0.2	56.0	653.0	0.2
AT4G12900	AT4G12900	17.0	1.0	65.0	0.2
AT4G12910	SCPL20	17.0	19.0	1080.0	20.0
AT4G12917	AT4G12917	18.0	11.0	24.0	0.5
AT4G12920	UND		6.0		
AT4G12930	AT4G12930		2.0	0.1	
AT4G12940	AT4G12940		8.0	0.2	0.2
AT4G12950	AT4G12950			0.2	0.6
AT4G12960	GILT		580.0	16745.0	
AT4G12970	EPFL9	32.0	21.0	7.0	0.1
AT4G12980	AT4G12980	78.0	46.0	65.0	10.0
AT4G12990	AT4G12990	7.0	8.0	6.0	7.0
AT4G13000	AT4G13000	0.7	5.0	5.0	1.0
AT4G13010	CEQORH	110.0	75.0	69.0	53.0
AT4G13020	MHK	43.0	49.0	62.0	53.0
AT4G13030	AT4G13030	7.0	5.0	5.0	63.0
AT4G13040	AT4G13040	13.0	12.0	5.0	16.0
AT4G13050	FATA2	34.0	41.0	24.0	38.0
AT4G13060	AT4G13060		0.1	0.6	
AT4G13070	AT4G13070	5.0	10.0	5.0	8.0
AT4G13075	RALFL30		13.0	0.6	
AT4G13080	XTH1		0.6	26.0	
AT4G13090	XTH2		0.4	0.1	0.4
AT4G13095	LCR37		0.6	18.0	0.3
AT4G13100	AT4G13100	14.0	29.0	13.0	11.0
AT4G13110	AT4G13110	5.0	11.0	12.0	8.0
AT4G13130	AT4G13130	0.1	0.1		7.0
AT4G13150	AT4G13150	27.0	25.0	27.0	13.0
AT4G13170	RPL13AC	28.0	45.0	28.0	38.0
AT4G13180	AT4G13180	34.0	6.0	4.0	160.0
AT4G13190	PBL24	0.3	2.0	0.3	2.0
AT4G13195	CLE44	3.0	5.0	0.8	8.0
AT4G13200	AT4G13200	94.0	89.0	89.0	41.0
AT4G13210	AT4G13210	2.0	14.0	0.3	3.0
AT4G13220	AT4G13220	64.0	41.0	44.0	17.0
AT4G13230	AT4G13230		124.0		1.0
AT4G13235	EDA21	1.0	0.8	0.1	41.0
AT4G13240	ROPGEF9		8.0	0.4	
AT4G13245	AT4G13245	0.1	0.4		0.8
AT4G13250	NYC1	77.0	124.0	107.0	7.0
AT4G13260	YUC2	2.0	4.0		1.0
AT4G13261	AT4G13261		5.0	0.9	
AT4G13263	AT4G13263		8.0	2.0	
AT4G13266	AT4G13266		9.0	0.1	
AT4G13270	AT4G13270	42.0	59.0	63.0	103.0
AT4G13280	TPS12	0.6			10.0
AT4G13290	CYP71A19	0.5	0.1		10.0
AT4G13300	TPS13				6.0
AT4G13310	CYP71A20				16.0
AT4G13330	AT4G13330	3.0	4.0	2.0	8.0
AT4G13340	LRX3	48.0	31.0	38.0	52.0
AT4G13345	MEE55	8.0	9.0	7.0	3.0
AT4G13350	NIG	46.0	44.0	46.0	63.0
AT4G13360	AT4G13360	48.0	65.0	71.0	69.0
AT4G13370	AT4G13370	8.0	16.0	7.0	11.0
AT4G13380	HIPP18			10.0	
AT4G13390	AT4G13390		0.3		90.0
AT4G13395	DVL10	14.0	5.0	3.0	6.0
AT4G13400	AT4G13400	6.0	8.0	6.0	10.0
AT4G13410	CSLA15	2.0	2.0	0.7	
AT4G13420	POT5	0.1		8.0	4.0
AT4G13430	IIL1	249.0	165.0	151.0	273.0
AT4G13440	AT4G13440		0.2		7.0
AT4G13450	AT4G13450	0.2	5.0	0.6	0.2
AT4G13460	SUVH9	23.0	24.0	24.0	18.0
AT4G13480	AtMYB79			0.1	0.3
AT4G13490	AT4G13490			2.0	
AT4G13493	MIR850A	113.0	7.0	8.0	1.0
AT4G13494	MIR863A	6.0	0.8	1.0	0.1
AT4G13495	AT4G13495	588.0	30.0	41.0	7.0
AT4G13500	AT4G13500	149.0	69.0	70.0	1.0
AT4G13505	AT4G13505	0.1	0.1	0.1	0.1
AT4G13520	SMAP1	65.0	91.0	70.0	67.0
AT4G13530	AT4G13530	48.0	51.0	43.0	59.0
AT4G13540	AT4G13540	8.0	78.0	17.0	2.0
AT4G13550	AT4G13550	22.0	14.0	15.0	7.0
AT4G13554	MIR857A	0.3		0.4	
AT4G13555	MIR397B	0.2		0.3	
AT4G13560	UNE15	6.0	42.0	0.5	
AT4G13564	MIR841A	4.0	0.1	0.2	
AT4G13570	HTA4	13.0	0.2	0.5	0.1
AT4G13572	AT4G13572	28.0	1.0	3.0	1.0
AT4G13575	AT4G13575	34.0	0.4	0.5	0.1
AT4G13577	AT4G13577	6.0	0.8	0.1	0.2
AT4G13580	DIR18	0.7	0.5	0.6	75.0
AT4G13590	PAM71-HL	84.0	80.0	73.0	41.0
AT4G13600	AT4G13600	1.0	3.0	1.0	2.0
AT4G13610	MET3			0.2	
AT4G13615	AT4G13615	122.0	124.0	111.0	227.0
AT4G13620	ERF062		0.1		22.0
AT4G13630	AT4G13630	13.0	14.0	15.0	26.0
AT4G13640	UNE16	45.0	47.0	35.0	33.0
AT4G13650	PCMP-H42	2.0	3.0	3.0	3.0
AT4G13660	PRR2	2.0	0.1	0.1	118.0
AT4G13670	PTAC5	66.0	45.0	42.0	9.0
AT4G13680	AT4G13680	0.1	0.3	0.4	1.0
AT4G13690	AT4G13690	2.0	4.0	2.0	4.0
AT4G13700	ATPAP23		2.0	0.1	
AT4G13710	AT4G13710	4.0	33.0	18.0	11.0
AT4G13720	AT4G13720	37.0	39.0	28.0	43.0
AT4G13730	AT4G13730	25.0	27.0	23.0	31.0
AT4G13750	NOV	3.0	8.0	3.0	7.0
AT4G13760	AT4G13760		0.2		
AT4G13770	CYP83A1	146.0	21.0	14.0	58.0
AT4G13780	AT4G13780	53.0	68.0	49.0	106.0
AT4G13790	AT4G13790		8.0	0.8	
AT4G13800	AT4G13800	3.0	7.0	5.0	
AT4G13810	RLP47	6.0	4.0	5.0	
AT4G13820	AT4G13820	0.5	0.7	0.1	0.4
AT4G13830	ATJ20	93.0	25.0	29.0	18.0
AT4G13840	CER26	76.0	3.0	189.0	2.0
AT4G13850	RBG2	101.0	156.0	119.0	254.0
AT4G13860	AT4G13860	0.8	3.0	0.6	63.0
AT4G13870	WEX	6.0	9.0	9.0	9.0
AT4G13880	AtRLP48	3.0	4.0	2.0	4.0
AT4G13885	AT4G13885	4.0	4.0	3.0	4.0
AT4G13890	SHM5				6.0
AT4G13918	AT4G13918	0.4	0.5	0.4	0.4
AT4G13930	SHM4	111.0	316.0	486.0	381.0
AT4G13940	SAHH1	546.0	889.0	831.0	1890.0
AT4G13950	RALFL31	11.0	26.0	36.0	15.0
AT4G13955	AT4G13955		1.0	13.0	
AT4G13960	AT4G13960		5.0	0.7	
AT4G13965	AT4G13965		0.2	0.2	
AT4G13968	AT4G13968			7.0	
AT4G13970	AT4G13970	12.0	15.0	12.0	18.0
AT4G13980	HSFA5	13.0	16.0	15.0	24.0
AT4G13985	FBD1		1.0	0.1	
AT4G13990	GT14	1.0	11.0	4.0	10.0
AT4G13992	AT4G13992	0.7	1.0	1.0	0.3
AT4G14000	AT4G14000	16.0	23.0	16.0	21.0
AT4G14020	AT4G14020	25.0	21.0	24.0	25.0
AT4G14030	SBP1	124.0	122.0	209.0	210.0
AT4G14040	SBP2	166.0	21.0	13.0	20.0
AT4G14050	PCMP-H13	2.0	2.0	2.0	4.0
AT4G14060	AT4G14060	0.3	0.1		31.0
AT4G14070	AAE15	68.0	51.0	53.0	14.0
AT4G14080	A6		160.0		
AT4G14090	UGT75C1	2.0	2.0	0.9	0.2
AT4G14096	AT4G14096	7.0	12.0	11.0	11.0
AT4G14100	AT4G14100	23.0	30.0	24.0	19.0
