Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Fujian/5/2015,Epi627360,2015-01-07,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-07,Human,Aa: Na: T310n;
A/Fujian/22/2014,Epi627368,2014-12-29,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-29,Human,unknown
A/Fujian/18/2015,Epi769585,2015-01-15,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human,unknown
A/Fujian/22/2015,Epi769641,2015-01-17,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human,Aa: Na: V209a;
A/chicken/Anhui/A1392/2014,Epi707944,2014-04-22,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-22,Chicken,unknown
A/duck/Anhui/A1618/2014,Epi707971,2014-04-22,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-22,Duck,unknown
A/chicken/Jiangsu/J1213/2014,Epi707956,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken,unknown
A/Jiangsu/22184/2015,Epi626984,2015-01-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human,Aa: Na: P48t;
A/Jiangsu/3756/2016,Epi1103894,2016-01-12,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.03,2018.22,2016-01-12,Human,Aa: Na: K6e G40d;
A/Jiangsu/11550/2017,Epi971275,2017-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human,Aa: Na: E73g;
A/Jiangsu/15028/2016,Epi1103404,2016-02-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.15,2018.22,2016-02-24,Human,unknown
A/duck/Jiangsu/S1700/2016,Epi1090751,2016-03-15,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.20,2018.22,2016-03-15,Duck,Aa: Na: I272v;
A/Jiangsu/60467/2016,Epi887859,2016-10-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.82,2018.22,2016-10-26,Human,Aa: Na: R427s;
A/Jiangsu/60466/2016,Epi887827,2016-11-21,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.89,2018.22,2016-11-21,Human,Aa: Na: I219r;
A/Jiangsu/60463/2016,Epi887875,2016-11-15,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.87,2018.22,2016-11-15,Human,unknown
A/Jiangsu/8179/2016,Epi1103854,2016-12-27,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human,unknown
A/Suzhou/79/2016,Epi1142575,2016-12-27,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human,unknown
A/Suzhou/73/2016,Epi921814,2016-12-20,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human,unknown
A/Jiangsu/8173/2016,Epi1103830,2016-12-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human,unknown
A/Jiangsu/8180/2016,Epi1103862,2016-12-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human,unknown
A/Jiangsu/60454/2016,Epi887939,2016-11-25,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.90,2018.22,2016-11-25,Human,Aa: Na: A216g R289k;
A/Jiangsu/8178/2016,Epi1103846,2016-12-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human,unknown
A/Suzhou/78/2016,Epi922210,2016-12-26,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human,unknown
A/Jiangsu/60456/2016,Epi887931,2016-12-02,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Human,unknown
A/Suzhou/56/2016,Epi912958,2016-12-02,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Human,unknown
A/Jiangsu/60460/2016,Epi887899,2016-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human,unknown
A/Suzhou/60/2016,Epi912950,2016-12-13,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human,unknown
A/Jiangsu/8192/2017,Epi1103259,2017-01-04,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human,unknown
A/Jiangsu/8184/2016,Epi1103870,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human,unknown
A/Jiangsu/8167/2016,Epi1103822,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human,unknown
A/Suzhou/67/2016,Epi921596,2016-12-16,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human,unknown
A/Zhejiang/6/2016,Epi887803,2016-10-07,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.77,2018.22,2016-10-07,Human,unknown
A/Environment/Jiangsu/666,Epi1101110,2016-12-12,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-12,Environment,Aa: Na: E74k;
A/Zhejiang/4/2017,Epi887683,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,unknown
A/Environment/Jiangsu/667,Epi1101118,2016-12-21,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Environment,unknown
A/Jiangsu/60465/2016,Epi887867,2016-12-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-09,Human,unknown
A/Environment/Jiangsu/1205,Epi1101150,2016-12-14,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-14,Environment,unknown
A/Jiangsu/8207/2016,Epi1103363,2016-12-30,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human,unknown
A/Jiangsu/60462/2016,Epi887883,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human,unknown
A/Jiangxi/10662/2017,Epi1102356,2017-01-06,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,Aa: Na: T447a K460r;
A/Anhui/60936/2016,Epi887947,2016-12-16,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human,Aa: Na: A243t M372i K460t;
A/Zhejiang/24/2017,Epi1103004,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,Aa: Na: N377d;
A/Zhejiang/34/2017,Epi1103076,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,Aa: Na: S322n;
A/Jiangxi/10666/2017,Epi1102380,2017-01-10,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,unknown
A/Jiangxi/10665/2017,Epi1102372,2017-01-07,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/Jiangsu/8191/2017,Epi1103248,2017-01-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-03,Human,unknown
A/Jiangxi/10680/2017,Epi1102484,2017-02-02,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-02,Human,unknown
A/Jiangsu/24161/2017,Epi1102300,2017-02-10,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Human,unknown
A/Jiangsu/JT530/2016,Epi1102332,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human,unknown
A/Environment/Hebei/2742,Epi1100894,2017-05-01,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-05-01,Environment,Aa: Na: I7t I15l;
A/Jiangsu/24150/2017,Epi1102276,2017-01-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human,unknown
A/Jiangsu/11583/2017,Epi971219,2017-01-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-29,Human,unknown
A/Jiangsu/8190/2017,Epi1103237,2017-01-02,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human,Aa: Na: H45r;
A/Zhejiang/10/2016,Epi887779,2016-12-18,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-18,Human,Aa: Na: D303n;
A/Jiangsu/11586/2017,Epi971211,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,Aa: Na: N213s;
A/Jiangsu/11588/2017,Epi971203,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,Aa: Na: S46t;
A/Gansu/27151/2017,Epi1101526,2017-04-21,unknown,China,Gansu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-21,Human,Aa: Na: S46p E74k S107n;
A/Zhejiang/16/2016,Epi887731,2016-12-21,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human,unknown
A/Liaoning/13454/2017,Epi971315,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human,unknown
A/Liaoning/14356/2017,Epi1102516,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human,unknown
A/Jiangsu/11587/2017,Epi971171,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,unknown
A/Jiangsu/11585/2017,Epi971163,2017-01-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human,unknown
A/Shanxi/26570/2017,Epi1102660,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human,Aa: Na: R217q;
A/Hebei/22042/2017,Epi1101790,2017-04-15,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-15,Human,unknown
A/Jiangsu/11589/2017,Epi971179,2017-02-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,unknown
A/Jiangsu/11590/2017,Epi971195,2017-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,unknown
A/Jiangsu/8189/2016,Epi1103225,2016-12-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human,unknown
A/Jiangsu/8193/2017,Epi1103269,2017-01-04,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human,unknown
A/Jiangsu/6463/2017,Epi1103806,2017-01-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/Jiangsu/6456/2017,Epi1103926,2017-01-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human,unknown
A/Jiangsu/11581/2017,Epi971251,2017-01-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Beijing/22136/2017,Epi1100590,2017-04-19,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-19,Human,Aa: Na: E280k;
A/Hebei/24994/2017,Epi1101830,2017-04-29,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-29,Human,Aa: Na: N4s;
A/Jilin/24141/2017,Epi1102500,2017-04-20,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-20,Human,unknown
A/Beijing/22670/2017,Epi1100614,2017-04-23,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-23,Human,unknown
A/Jiangsu/8186/2016,Epi1103193,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Human,unknown
A/Beijing/25686/2017,Epi1100622,2017-05-05,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Human,Aa: Na: R289k;
A/Environment/Xinjiang/3231,Epi1101334,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment,unknown
A/Environment/Xinjiang/2273,Epi1101318,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment,Aa: Na: Q301r;
A/Beijing/19957/2017,Epi1100558,2017-04-06,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-06,Human,unknown
A/Beijing/28708/2017,Epi1100678,2017-06-07,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-07,Human,Aa: Na: G34r;
A/Tianjin/22164/2017,Epi1102916,2017-04-13,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human,unknown
A/Tianjin/22163/2017,Epi1102908,2017-04-13,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human,unknown
A/Environment/InnerMongolia/2866,Epi1101070,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment,unknown
A/Beijing/27154/2017,Epi1100638,2017-05-18,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.38,2018.22,2017-05-18,Human,unknown
A/Beijing/25687/2017,Epi1100630,2017-05-09,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-09,Human,unknown
A/Environment/Xinjiang/3232,Epi1101358,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment,unknown
A/Hebei/24991/2017,Epi1101814,2017-04-22,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-22,Human,unknown
A/Beijing/22669/2017,Epi1100606,2017-04-23,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-23,Human,unknown
A/Shanxi/26571/2017,Epi1102668,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human,unknown
A/Shanxi/26569/2017,Epi1102652,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human,unknown
A/Environment/InnerMongolia/2867,Epi1101086,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment,unknown
A/Environment/Hebei/2744,Epi1100910,2017-05-17,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.37,2018.22,2017-05-17,Environment,unknown
A/Hebei/24992/2017,Epi1101822,2017-04-27,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-27,Human,unknown
A/Hebei/24997/2017,Epi1101846,2017-04-29,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-29,Human,unknown
A/Jiangsu/60450/2016,Epi887963,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human,Aa: Na: E74g Q293k;
A/Jiangsu/24147/2017,Epi1102260,2017-02-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-26,Human,unknown
A/Jiangsu/60451/2016,Epi887955,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human,unknown
A/Jiangsu/60452/2016,Epi888067,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human,Aa: Na: Q293r;
A/Chicken/Zhejiang/1215,Epi979628,2016-12-15,unknown,China,Zhejiang,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Chicken,unknown
A/Chicken/Shandong/210,Epi979580,2017-02-10,unknown,China,Shandong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Chicken,unknown
A/chicken/Jiangsu/122KS008-O/2016,Epi979540,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken,Aa: Na: N343d;
A/chicken/Jiangsu/122KS004-O/2016,Epi979532,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken,Aa: Na: I145r;
A/chicken/Jiangsu/122KS001-O/2016,Epi979524,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken,unknown
A/Chicken/Liaoning/512,Epi1010117,2017-05-12,unknown,China,Liaoning,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.36,2018.22,2017-05-12,Chicken,unknown
A/Chicken/Shandong/403,Epi979588,2017-04-03,unknown,China,Shandong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.25,2018.22,2017-04-03,Chicken,Aa: Na: V102i;
A/Zhejiang/9/2016,Epi887787,2016-12-12,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-12,Human,Aa: Na: A19t;
A/Environment/Jiangsu/1209,Epi1101182,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Environment,unknown
A/Beijing/19955/2017,Epi1100550,2017-04-05,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-05,Human,unknown
A/Shandong/19419/2017,Epi1102604,2017-02-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-24,Human,Aa: Na: R289k;
A/Jiangsu/8188/2016,Epi1103215,2016-12-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human,Aa: Na: H271y;
